4861;Саяма;{"name":"Саяма","lat":35.85295,"lon":139.41212,"country":"JP","timezone":"Asia/Tokyo","population":160843, "capital":"false", "continent":"Asia"}
4862;Фусса;{"name":"Фусса","lat":35.73667,"lon":139.32361,"country":"JP","timezone":"Asia/Tokyo","population":62296, "capital":"false", "continent":"Asia"}
4863;Асака;{"name":"Асака","lat":35.80472,"lon":139.60194,"country":"JP","timezone":"Asia/Tokyo","population":128058, "capital":"false", "continent":"Asia"}
4864;Вако,Уэйко;{"name":"Вако","lat":31.54933,"lon":-97.14667,"country":"US","timezone":"America/Chicago","population":124805, "capital":"false", "continent":"America"}
4865;Тода;{"name":"Тода","lat":35.815,"lon":139.6853,"country":"JP","timezone":"Asia/Tokyo","population":118731, "capital":"false", "continent":"Asia"}
4866;Кимицу;{"name":"Кимицу","lat":35.35043,"lon":139.87029,"country":"JP","timezone":"Asia/Tokyo","population":92126, "capital":"false", "continent":"Asia"}
4867;Миура;{"name":"Миура","lat":35.14,"lon":139.61917,"country":"JP","timezone":"Asia/Tokyo","population":51483, "capital":"false", "continent":"Asia"}
4868;Вакаяма;{"name":"Вакаяма","lat":34.23333,"lon":135.16667,"country":"JP","timezone":"Asia/Tokyo","population":351000, "capital":"false", "continent":"Asia"}
4869;Увадзима;{"name":"Увадзима","lat":33.22375,"lon":132.56001,"country":"JP","timezone":"Asia/Tokyo","population":58971, "capital":"false", "continent":"Asia"}
4870;Сайдзё;{"name":"Сайдзё","lat":33.91667,"lon":133.18333,"country":"JP","timezone":"Asia/Tokyo","population":58823, "capital":"false", "continent":"Asia"}
4871;Мацуяма;{"name":"Мацуяма","lat":33.83916,"lon":132.76575,"country":"JP","timezone":"Asia/Tokyo","population":443322, "capital":"false", "continent":"Asia"}
4872;Yotsukaido;{"name":"Yotsukaido","lat":35.65,"lon":140.16667,"country":"JP","timezone":"Asia/Tokyo","population":86701, "capital":"false", "continent":"Asia"}
4873;Йонезава,Ёнэдзава;{"name":"Йонезава","lat":37.91,"lon":140.11667,"country":"JP","timezone":"Asia/Tokyo","population":94486, "capital":"false", "continent":"Asia"}
4874;Ямагата;{"name":"Ямагата","lat":38.23333,"lon":140.36667,"country":"JP","timezone":"Asia/Tokyo","population":254538, "capital":"false", "continent":"Asia"}
4875;Ятимата;{"name":"Ятимата","lat":35.65,"lon":140.31667,"country":"JP","timezone":"Asia/Tokyo","population":83322, "capital":"false", "continent":"Asia"}
4876;Усику;{"name":"Усику","lat":35.96667,"lon":140.13333,"country":"JP","timezone":"Asia/Tokyo","population":80020, "capital":"false", "continent":"Asia"}
4877;Tsukuba;{"name":"Tsukuba","lat":36.2,"lon":140.1,"country":"JP","timezone":"Asia/Tokyo","population":175589, "capital":"false", "continent":"Asia"}
4878;Ториде;{"name":"Ториде","lat":35.9,"lon":140.08333,"country":"JP","timezone":"Asia/Tokyo","population":80716, "capital":"false", "continent":"Asia"}
4879;Тогане;{"name":"Тогане","lat":35.55,"lon":140.36667,"country":"JP","timezone":"Asia/Tokyo","population":66332, "capital":"false", "continent":"Asia"}
4880;Тендо;{"name":"Тендо","lat":38.35361,"lon":140.36972,"country":"JP","timezone":"Asia/Tokyo","population":65393, "capital":"false", "continent":"Asia"}
4881;Sukagawa;{"name":"Sukagawa","lat":37.28333,"lon":140.38333,"country":"JP","timezone":"Asia/Tokyo","population":68790, "capital":"false", "continent":"Asia"}
4882;Сирои;{"name":"Сирои","lat":35.8,"lon":140.06667,"country":"JP","timezone":"Asia/Tokyo","population":55314, "capital":"false", "continent":"Asia"}
4883;Сиогама;{"name":"Сиогама","lat":38.31667,"lon":141.03333,"country":"JP","timezone":"Asia/Tokyo","population":59526, "capital":"false", "continent":"Asia"}
4884;Сакура;{"name":"Сакура","lat":35.71667,"lon":140.23334,"country":"JP","timezone":"Asia/Tokyo","population":182549, "capital":"false", "continent":"Asia"}
4885;Рюгасаки;{"name":"Рюгасаки","lat":35.9,"lon":140.18333,"country":"JP","timezone":"Asia/Tokyo","population":85761, "capital":"false", "continent":"Asia"}
4886;Отавара;{"name":"Отавара","lat":36.86667,"lon":140.03333,"country":"JP","timezone":"Asia/Tokyo","population":58888, "capital":"false", "continent":"Asia"}
4887;Oami;{"name":"Oami","lat":35.51667,"lon":140.31667,"country":"JP","timezone":"Asia/Tokyo","population":53239, "capital":"false", "continent":"Asia"}
4888;Нарита;{"name":"Нарита","lat":35.78333,"lon":140.31667,"country":"JP","timezone":"Asia/Tokyo","population":100641, "capital":"false", "continent":"Asia"}
4889;Мория;{"name":"Мория","lat":35.93333,"lon":140.0,"country":"JP","timezone":"Asia/Tokyo","population":56566, "capital":"false", "continent":"Asia"}
4890;Мориока;{"name":"Мориока","lat":39.7,"lon":141.15,"country":"JP","timezone":"Asia/Tokyo","population":295172, "capital":"false", "continent":"Asia"}
4891;Моока;{"name":"Моока","lat":36.43333,"lon":140.01666,"country":"JP","timezone":"Asia/Tokyo","population":65717, "capital":"false", "continent":"Asia"}
4892;Мобара;{"name":"Мобара","lat":35.42583,"lon":140.29608,"country":"JP","timezone":"Asia/Tokyo","population":97315, "capital":"false", "continent":"Asia"}
4893;Мидзусава;{"name":"Мидзусава","lat":39.13333,"lon":141.13333,"country":"JP","timezone":"Asia/Tokyo","population":61281, "capital":"false", "continent":"Asia"}
4894;Мияко;{"name":"Мияко","lat":39.64691,"lon":141.94057,"country":"JP","timezone":"Asia/Tokyo","population":51721, "capital":"false", "continent":"Asia"}
4895;Mito;{"name":"Mito","lat":36.35,"lon":140.45,"country":"JP","timezone":"Asia/Tokyo","population":246538, "capital":"false", "continent":"Asia"}
4896;Kuroiso;{"name":"Kuroiso","lat":36.96667,"lon":140.05,"country":"JP","timezone":"Asia/Tokyo","population":61230, "capital":"false", "continent":"Asia"}
4897;Корияма;{"name":"Корияма","lat":37.4,"lon":140.38333,"country":"JP","timezone":"Asia/Tokyo","population":340560, "capital":"false", "continent":"Asia"}
4898;Китаками;{"name":"Китаками","lat":39.28333,"lon":141.11667,"country":"JP","timezone":"Asia/Tokyo","population":93854, "capital":"false", "continent":"Asia"}
4899;Китаибараки;{"name":"Китаибараки","lat":36.78671,"lon":140.74901,"country":"JP","timezone":"Asia/Tokyo","population":50843, "capital":"false", "continent":"Asia"}
4900;Katsuta;{"name":"Katsuta","lat":36.38333,"lon":140.53333,"country":"JP","timezone":"Asia/Tokyo","population":155968, "capital":"false", "continent":"Asia"}
4901;Katori-shi,Katorishi,Katori shi;{"name":"Katori-shi","lat":35.89767,"lon":140.49944,"country":"JP","timezone":"Asia/Tokyo","population":83181, "capital":"false", "continent":"Asia"}
4902;Иваки;{"name":"Иваки","lat":37.05,"lon":140.88333,"country":"JP","timezone":"Asia/Tokyo","population":357309, "capital":"false", "continent":"Asia"}
4903;Исиока;{"name":"Исиока","lat":36.18333,"lon":140.26666,"country":"JP","timezone":"Asia/Tokyo","population":52304, "capital":"false", "continent":"Asia"}
4904;Исиномаки;{"name":"Исиномаки","lat":38.41667,"lon":141.3,"country":"JP","timezone":"Asia/Tokyo","population":117233, "capital":"false", "continent":"Asia"}
4905;Итиносеки;{"name":"Итиносеки","lat":38.91667,"lon":141.13333,"country":"JP","timezone":"Asia/Tokyo","population":62970, "capital":"false", "continent":"Asia"}
4906;Итихара;{"name":"Итихара","lat":35.51667,"lon":140.08333,"country":"JP","timezone":"Asia/Tokyo","population":283531, "capital":"false", "continent":"Asia"}
4907;Хитати;{"name":"Хитати","lat":36.6,"lon":140.65,"country":"JP","timezone":"Asia/Tokyo","population":186307, "capital":"false", "continent":"Asia"}
4908;Ханамаки;{"name":"Ханамаки","lat":39.38333,"lon":141.11667,"country":"JP","timezone":"Asia/Tokyo","population":73115, "capital":"false", "continent":"Asia"}
4909;Furukawa;{"name":"Furukawa","lat":38.57167,"lon":140.95557,"country":"JP","timezone":"Asia/Tokyo","population":76312, "capital":"false", "continent":"Asia"}
4910;Фукусима;{"name":"Фукусима","lat":37.75,"lon":140.46667,"country":"JP","timezone":"Asia/Tokyo","population":294237, "capital":"false", "continent":"Asia"}
4911;Чиба;{"name":"Чиба","lat":35.6,"lon":140.11667,"country":"JP","timezone":"Asia/Tokyo","population":919729, "capital":"false", "continent":"Asia"}
4912;Акита;{"name":"Акита","lat":39.71667,"lon":140.11667,"country":"JP","timezone":"Asia/Tokyo","population":320069, "capital":"false", "continent":"Asia"}
4913;Abiko;{"name":"Abiko","lat":35.86667,"lon":140.01666,"country":"JP","timezone":"Asia/Tokyo","population":131771, "capital":"false", "continent":"Asia"}
4914;Akitashi;{"name":"Akitashi","lat":39.71667,"lon":140.1,"country":"JP","timezone":"Asia/Tokyo","population":325837, "capital":"false", "continent":"Asia"}
4915;Томакомай;{"name":"Томакомай","lat":42.63694,"lon":141.60333,"country":"JP","timezone":"Asia/Tokyo","population":174806, "capital":"false", "continent":"Asia"}
4916;Саппоро;{"name":"Саппоро","lat":43.06667,"lon":141.35,"country":"JP","timezone":"Asia/Tokyo","population":1883027, "capital":"false", "continent":"Asia"}
4917;Отару;{"name":"Отару","lat":43.18944,"lon":141.00221,"country":"JP","timezone":"Asia/Tokyo","population":143792, "capital":"false", "continent":"Asia"}
4918;Одате;{"name":"Одате","lat":40.27178,"lon":140.55756,"country":"JP","timezone":"Asia/Tokyo","population":64543, "capital":"false", "continent":"Asia"}
4919;Обихиро;{"name":"Обихиро","lat":42.91722,"lon":143.20444,"country":"JP","timezone":"Asia/Tokyo","population":173890, "capital":"false", "continent":"Asia"}
4920;Носиро;{"name":"Носиро","lat":40.20838,"lon":140.0274,"country":"JP","timezone":"Asia/Tokyo","population":51079, "capital":"false", "continent":"Asia"}
4921;Муроран;{"name":"Муроран","lat":42.31722,"lon":140.98807,"country":"JP","timezone":"Asia/Tokyo","population":96197, "capital":"false", "continent":"Asia"}
4922;Кусиро;{"name":"Кусиро","lat":42.975,"lon":144.37473,"country":"JP","timezone":"Asia/Tokyo","population":183612, "capital":"false", "continent":"Asia"}
4923;Киты,Китами;{"name":"Киты","lat":43.80306,"lon":143.89082,"country":"JP","timezone":"Asia/Tokyo","population":113137, "capital":"false", "continent":"Asia"}
4924;Ивамидзава;{"name":"Ивамидзава","lat":43.20028,"lon":141.75972,"country":"JP","timezone":"Asia/Tokyo","population":85107, "capital":"false", "continent":"Asia"}
4925;Исикари;{"name":"Исикари","lat":43.23972,"lon":141.3539,"country":"JP","timezone":"Asia/Tokyo","population":57301, "capital":"false", "continent":"Asia"}
4926;Хиросима,Китахиросима;{"name":"Китахиросима","lat":42.97583,"lon":141.56721,"country":"JP","timezone":"Asia/Tokyo","population":62370, "capital":"false", "continent":"Asia"}
4927;Хиросаки;{"name":"Хиросаки","lat":40.59306,"lon":140.4725,"country":"JP","timezone":"Asia/Tokyo","population":174972, "capital":"false", "continent":"Asia"}
4928;Хакодате;{"name":"Хакодате","lat":41.77583,"lon":140.73666,"country":"JP","timezone":"Asia/Tokyo","population":275730, "capital":"false", "continent":"Asia"}
4929;Hachinohe;{"name":"Hachinohe","lat":40.5,"lon":141.5,"country":"JP","timezone":"Asia/Tokyo","population":239046, "capital":"false", "continent":"Asia"}
4930;Эбецу;{"name":"Эбецу","lat":43.10806,"lon":141.55057,"country":"JP","timezone":"Asia/Tokyo","population":133953, "capital":"false", "continent":"Asia"}
4931;Титосе;{"name":"Титосе","lat":42.81944,"lon":141.65222,"country":"JP","timezone":"Asia/Tokyo","population":92942, "capital":"false", "continent":"Asia"}
4932;Асахикава;{"name":"Асахикава","lat":43.77063,"lon":142.36488,"country":"JP","timezone":"Asia/Tokyo","population":356612, "capital":"false", "continent":"Asia"}
4933;Аомори;{"name":"Аомори","lat":40.81667,"lon":140.73334,"country":"JP","timezone":"Asia/Tokyo","population":298394, "capital":"false", "continent":"Asia"}
4934;Nanto-shi,Nantoshi,Nanto shi;{"name":"Nanto-shi","lat":36.56922,"lon":136.91162,"country":"JP","timezone":"Asia/Tokyo","population":55315, "capital":"false", "continent":"Asia"}
4935;Neyagawa;{"name":"Neyagawa","lat":34.76615,"lon":135.6276,"country":"JP","timezone":"Asia/Tokyo","population":238549, "capital":"false", "continent":"Asia"}
4936;Hitachi-Naka,HitachiNaka,Hitachi Naka;{"name":"Hitachi-Naka","lat":36.39659,"lon":140.53479,"country":"JP","timezone":"Asia/Tokyo","population":156811, "capital":"false", "continent":"Asia"}
4937;Онодзё;{"name":"Онодзё","lat":33.53567,"lon":130.4786,"country":"JP","timezone":"Asia/Tokyo","population":94957, "capital":"false", "continent":"Asia"}
4938;Минокамо;{"name":"Минокамо","lat":35.48199,"lon":137.02167,"country":"JP","timezone":"Asia/Tokyo","population":51543, "capital":"false", "continent":"Asia"}
4939;Дзёэцу;{"name":"Дзёэцу","lat":37.14828,"lon":138.23642,"country":"JP","timezone":"Asia/Tokyo","population":204137, "capital":"false", "continent":"Asia"}
4940;Саитама;{"name":"Саитама","lat":35.90807,"lon":139.65657,"country":"JP","timezone":"Asia/Tokyo","population":1193350, "capital":"false", "continent":"Asia"}
4941;Higashimurayama-shi,Higashimurayamashi,Higashimurayama shi;{"name":"Higashimurayama-shi","lat":35.75459,"lon":139.46852,"country":"JP","timezone":"Asia/Tokyo","population":150556, "capital":"false", "continent":"Asia"}
4942;Арашияма;{"name":"Арашияма","lat":35.01481,"lon":135.67755,"country":"JP","timezone":"Asia/Tokyo","population":50000, "capital":"false", "continent":"Asia"}
4943;Дадзайфу;{"name":"Дадзайфу","lat":33.51278,"lon":130.5239,"country":"JP","timezone":"Asia/Tokyo","population":70587, "capital":"false", "continent":"Asia"}
4944;Kamigyo-ku,Kamigyoku,Kamigyo ku;{"name":"Kamigyo-ku","lat":35.02954,"lon":135.75665,"country":"JP","timezone":"Asia/Tokyo","population":83000, "capital":"false", "continent":"Asia"}
4945;Тик;{"name":"Тик","lat":-1.03326,"lon":37.06933,"country":"KE","timezone":"Africa/Nairobi","population":200000, "capital":"false", "continent":"Africa"}
4946;Ньери;{"name":"Ньери","lat":-0.42013,"lon":36.94759,"country":"KE","timezone":"Africa/Nairobi","population":51084, "capital":"false", "continent":"Africa"}
4947;Накуру;{"name":"Накуру","lat":-0.28333,"lon":36.06667,"country":"KE","timezone":"Africa/Nairobi","population":259903, "capital":"false", "continent":"Africa"}
4948;Найроби;{"name":"Найроби","lat":-1.28333,"lon":36.81667,"country":"KE","timezone":"Africa/Nairobi","population":2750547, "capital":"true", "continent":"Africa"}
4949;Момбаса;{"name":"Момбаса","lat":-4.05466,"lon":39.66359,"country":"KE","timezone":"Africa/Nairobi","population":799668, "capital":"false", "continent":"Africa"}
4950;Mbale;{"name":"Mbale","lat":-3.4,"lon":38.38333,"country":"KE","timezone":"Africa/Nairobi","population":60000, "capital":"false", "continent":"Africa"}
4951;Малинди;{"name":"Малинди","lat":-3.21799,"lon":40.11692,"country":"KE","timezone":"Africa/Nairobi","population":118265, "capital":"false", "continent":"Africa"}
4952;Китале;{"name":"Китале","lat":1.01572,"lon":35.00622,"country":"KE","timezone":"Africa/Nairobi","population":75123, "capital":"false", "continent":"Africa"}
4953;Кисуму;{"name":"Кисуму","lat":-0.10221,"lon":34.76171,"country":"KE","timezone":"Africa/Nairobi","population":216479, "capital":"false", "continent":"Africa"}
4954;Kapenguria;{"name":"Kapenguria","lat":1.23333,"lon":35.11667,"country":"KE","timezone":"Africa/Nairobi","population":56000, "capital":"false", "continent":"Africa"}
4955;Какамеге,Какамега;{"name":"Какамеге","lat":0.28422,"lon":34.75229,"country":"KE","timezone":"Africa/Nairobi","population":63426, "capital":"false", "continent":"Africa"}
4956;Гарисса;{"name":"Гарисса","lat":-0.45275,"lon":39.64601,"country":"KE","timezone":"Africa/Nairobi","population":67861, "capital":"false", "continent":"Africa"}
4957;Элдорет;{"name":"Элдорет","lat":0.52036,"lon":35.26993,"country":"KE","timezone":"Africa/Nairobi","population":218446, "capital":"false", "continent":"Africa"}
4958;Busia;{"name":"Busia","lat":0.46005,"lon":34.11169,"country":"KE","timezone":"Africa/Nairobi","population":51981, "capital":"false", "continent":"Africa"}
4959;Бунгома;{"name":"Бунгома","lat":0.5635,"lon":34.56055,"country":"KE","timezone":"Africa/Nairobi","population":55962, "capital":"false", "continent":"Africa"}
4960;Токмак;{"name":"Токмак","lat":42.84194,"lon":75.30149,"country":"KG","timezone":"Asia/Bishkek","population":63047, "capital":"false", "continent":"Asia"}
4961;Ош;{"name":"Ош","lat":40.52828,"lon":72.7985,"country":"KG","timezone":"Asia/Bishkek","population":200000, "capital":"false", "continent":"Asia"}
4962;Нарын;{"name":"Нарын","lat":41.42866,"lon":75.99111,"country":"KG","timezone":"Asia/Bishkek","population":52300, "capital":"false", "continent":"Asia"}
4963;Каракол,Пржевальск;{"name":"Каракол","lat":42.49068,"lon":78.39362,"country":"KG","timezone":"Asia/Bishkek","population":70171, "capital":"false", "continent":"Asia"}
4964;Кара-Балта,КараБалта,Кара Балта;{"name":"Кара-Балта","lat":42.81423,"lon":73.84813,"country":"KG","timezone":"Asia/Bishkek","population":62796, "capital":"false", "continent":"Asia"}
4965;Джалал-Абад,ДжалалАбад,Джалал Абад;{"name":"Джалал-Абад","lat":40.93333,"lon":73.0,"country":"KG","timezone":"Asia/Bishkek","population":75700, "capital":"false", "continent":"Asia"}
4966;Бишкек;{"name":"Бишкек","lat":42.87,"lon":74.59,"country":"KG","timezone":"Asia/Bishkek","population":900000, "capital":"true", "continent":"Asia"}
4967;Osh City;{"name":"Osh City","lat":40.53957,"lon":72.81034,"country":"KG","timezone":"Asia/Bishkek","population":255900, "capital":"false", "continent":"Asia"}
4968;Пномпень;{"name":"Пномпень","lat":11.56245,"lon":104.91601,"country":"KH","timezone":"Asia/Phnom_Penh","population":1573544, "capital":"true", "continent":"Asia"}
4969;Такхмау;{"name":"Такхмау","lat":11.48333,"lon":104.95,"country":"KH","timezone":"Asia/Phnom_Penh","population":52066, "capital":"false", "continent":"Asia"}
4970;Takeo;{"name":"Takeo","lat":10.99081,"lon":104.78498,"country":"KH","timezone":"Asia/Phnom_Penh","population":843931, "capital":"false", "continent":"Asia"}
4971;Сием-Реап,Сиемреап,СиемРеап,Сиемреап,Сием Реап,Сиемреап;{"name":"Сием-Реап","lat":13.36179,"lon":103.86056,"country":"KH","timezone":"Asia/Phnom_Penh","population":139458, "capital":"false", "continent":"Asia"}
4972;Pursat;{"name":"Pursat","lat":12.53878,"lon":103.9192,"country":"KH","timezone":"Asia/Phnom_Penh","population":52476, "capital":"false", "continent":"Asia"}
4973;Пойпет;{"name":"Пойпет","lat":13.65611,"lon":102.5625,"country":"KH","timezone":"Asia/Phnom_Penh","population":79000, "capital":"false", "continent":"Asia"}
4974;Сиануквиль;{"name":"Сиануквиль","lat":10.60932,"lon":103.52958,"country":"KH","timezone":"Asia/Phnom_Penh","population":156691, "capital":"false", "continent":"Asia"}
4975;Кампонгчнанг;{"name":"Кампонгчнанг","lat":12.25,"lon":104.66667,"country":"KH","timezone":"Asia/Phnom_Penh","population":75244, "capital":"false", "continent":"Asia"}
4976;Кампонгтям;{"name":"Кампонгтям","lat":11.99339,"lon":105.4635,"country":"KH","timezone":"Asia/Phnom_Penh","population":61750, "capital":"false", "continent":"Asia"}
4977;Баттамбанг;{"name":"Баттамбанг","lat":13.10271,"lon":103.19822,"country":"KH","timezone":"Asia/Phnom_Penh","population":150444, "capital":"false", "continent":"Asia"}
4978;Вонсан;{"name":"Вонсан","lat":39.15278,"lon":127.44361,"country":"KP","timezone":"Asia/Pyongyang","population":329207, "capital":"false", "continent":"Asia"}
4979;Songnim;{"name":"Songnim","lat":38.75417,"lon":125.645,"country":"KP","timezone":"Asia/Pyongyang","population":152425, "capital":"false", "continent":"Asia"}
4980;Саривоне;{"name":"Саривоне","lat":38.50722,"lon":125.75583,"country":"KP","timezone":"Asia/Pyongyang","population":310100, "capital":"false", "continent":"Asia"}
4981;Пхеньян;{"name":"Пхеньян","lat":39.03385,"lon":125.75432,"country":"KP","timezone":"Asia/Pyongyang","population":3222000, "capital":"true", "continent":"Asia"}
4982;P'yongsong;{"name":"P\u0027yongsong","lat":39.24639,"lon":125.87194,"country":"KP","timezone":"Asia/Pyongyang","population":100000, "capital":"false", "continent":"Asia"}
4983;Ончжин;{"name":"Ончжин","lat":37.93472,"lon":125.36194,"country":"KP","timezone":"Asia/Pyongyang","population":64247, "capital":"false", "continent":"Asia"}
4984;Нампхо;{"name":"Нампхо","lat":38.7375,"lon":125.40778,"country":"KP","timezone":"Asia/Pyongyang","population":455000, "capital":"false", "continent":"Asia"}
4985;Кэсон;{"name":"Кэсон","lat":37.97083,"lon":126.55444,"country":"KP","timezone":"Asia/Pyongyang","population":338155, "capital":"false", "continent":"Asia"}
4986;Hungnam;{"name":"Hungnam","lat":39.83167,"lon":127.61861,"country":"KP","timezone":"Asia/Pyongyang","population":346082, "capital":"false", "continent":"Asia"}
4987;Hamhung;{"name":"Hamhung","lat":39.91833,"lon":127.53639,"country":"KP","timezone":"Asia/Pyongyang","population":559056, "capital":"false", "continent":"Asia"}
4988;Хэджу;{"name":"Хэджу","lat":38.04056,"lon":125.71472,"country":"KP","timezone":"Asia/Pyongyang","population":222396, "capital":"false", "continent":"Asia"}
4989;Chaeryong-up,Chaeryongup,Chaeryong up;{"name":"Chaeryong-up","lat":38.39917,"lon":125.61556,"country":"KP","timezone":"Asia/Pyongyang","population":53330, "capital":"false", "continent":"Asia"}
4990;Anju;{"name":"Anju","lat":39.61778,"lon":125.66472,"country":"KP","timezone":"Asia/Pyongyang","population":50196, "capital":"false", "continent":"Asia"}
4991;Yuktae-dong,Yuktaedong,Yuktae dong;{"name":"Yuktae-dong","lat":40.02472,"lon":128.15971,"country":"KP","timezone":"Asia/Pyongyang","population":76427, "capital":"false", "continent":"Asia"}
4992;Uiju;{"name":"Uiju","lat":40.19944,"lon":124.53167,"country":"KP","timezone":"Asia/Pyongyang","population":50081, "capital":"false", "continent":"Asia"}
4993;Sinuiju;{"name":"Sinuiju","lat":40.10056,"lon":124.39806,"country":"KP","timezone":"Asia/Pyongyang","population":288112, "capital":"false", "continent":"Asia"}
4994;Радзин;{"name":"Радзин","lat":42.24889,"lon":130.30028,"country":"KP","timezone":"Asia/Pyongyang","population":66224, "capital":"false", "continent":"Asia"}
4995;Кильджу;{"name":"Кильджу","lat":40.96417,"lon":129.32777,"country":"KP","timezone":"Asia/Pyongyang","population":63652, "capital":"false", "continent":"Asia"}
4996;Канге;{"name":"Канге","lat":40.96946,"lon":126.58523,"country":"KP","timezone":"Asia/Pyongyang","population":209530, "capital":"false", "continent":"Asia"}
4997;Hyesan-dong,Hyesandong,Hyesan dong;{"name":"Hyesan-dong","lat":41.39756,"lon":128.17873,"country":"KP","timezone":"Asia/Pyongyang","population":97794, "capital":"false", "continent":"Asia"}
4998;Hyesan-si,Hyesansi,Hyesan si;{"name":"Hyesan-si","lat":41.40167,"lon":128.17778,"country":"KP","timezone":"Asia/Pyongyang","population":192680, "capital":"false", "continent":"Asia"}
4999;Hongwon;{"name":"Hongwon","lat":40.02528,"lon":127.95583,"country":"KP","timezone":"Asia/Pyongyang","population":70923, "capital":"false", "continent":"Asia"}
5000;Чхончжине,Чхонджин;{"name":"Чхончжине","lat":41.79556,"lon":129.77583,"country":"KP","timezone":"Asia/Pyongyang","population":327000, "capital":"false", "continent":"Asia"}
5001;Eisen;{"name":"Eisen","lat":36.82167,"lon":128.63083,"country":"KR","timezone":"Asia/Seoul","population":84625, "capital":"false", "continent":"Asia"}
5002;Янсан;{"name":"Янсан","lat":35.34199,"lon":129.03358,"country":"KR","timezone":"Asia/Seoul","population":71936, "capital":"false", "continent":"Asia"}
5003;Yangp'yong;{"name":"Yangp\u0027yong","lat":37.48972,"lon":127.49056,"country":"KR","timezone":"Asia/Seoul","population":83367, "capital":"false", "continent":"Asia"}
5004;Янджу;{"name":"Янджу","lat":37.83311,"lon":127.06169,"country":"KR","timezone":"Asia/Seoul","population":179923, "capital":"false", "continent":"Asia"}
5005;Вонджу;{"name":"Вонджу","lat":37.35139,"lon":127.94528,"country":"KR","timezone":"Asia/Seoul","population":243387, "capital":"false", "continent":"Asia"}
5006;Wanju;{"name":"Wanju","lat":35.84509,"lon":127.14752,"country":"KR","timezone":"Asia/Seoul","population":84009, "capital":"false", "continent":"Asia"}
5007;Ульсан;{"name":"Ульсан","lat":35.53722,"lon":129.31667,"country":"KR","timezone":"Asia/Seoul","population":962865, "capital":"false", "continent":"Asia"}
5008;Uijeongbu-si,Uijeongbusi,Uijeongbu si;{"name":"Uijeongbu-si","lat":37.7415,"lon":127.0474,"country":"KR","timezone":"Asia/Seoul","population":479141, "capital":"false", "continent":"Asia"}
5009;Тэджон;{"name":"Тэджон","lat":36.32139,"lon":127.41972,"country":"KR","timezone":"Asia/Seoul","population":1475221, "capital":"false", "continent":"Asia"}
5010;Тэгу;{"name":"Тэгу","lat":35.87028,"lon":128.59111,"country":"KR","timezone":"Asia/Seoul","population":2566540, "capital":"false", "continent":"Asia"}
5011;Taisen-ri,Taisenri,Taisen ri;{"name":"Taisen-ri","lat":36.34931,"lon":126.59772,"country":"KR","timezone":"Asia/Seoul","population":62039, "capital":"false", "continent":"Asia"}
5012;Suwon-si,Suwonsi,Suwon si;{"name":"Suwon-si","lat":37.29111,"lon":127.00889,"country":"KR","timezone":"Asia/Seoul","population":1242724, "capital":"false", "continent":"Asia"}
5013;Suncheon;{"name":"Suncheon","lat":34.94808,"lon":127.48947,"country":"KR","timezone":"Asia/Seoul","population":230796, "capital":"false", "continent":"Asia"}
5014;Сеул;{"name":"Сеул","lat":37.566,"lon":126.9784,"country":"KR","timezone":"Asia/Seoul","population":10349312, "capital":"true", "continent":"Asia"}
5015;Сосан;{"name":"Сосан","lat":36.78167,"lon":126.45222,"country":"KR","timezone":"Asia/Seoul","population":74208, "capital":"false", "continent":"Asia"}
5016;Сокчхо;{"name":"Сокчхо","lat":38.20701,"lon":128.59181,"country":"KR","timezone":"Asia/Seoul","population":89047, "capital":"false", "continent":"Asia"}
5017;Санджу;{"name":"Санджу","lat":36.41528,"lon":128.16055,"country":"KR","timezone":"Asia/Seoul","population":55640, "capital":"false", "continent":"Asia"}
5018;Пусан;{"name":"Пусан","lat":35.10278,"lon":129.04028,"country":"KR","timezone":"Asia/Seoul","population":3678555, "capital":"false", "continent":"Asia"}
5019;Bucheon-si,Bucheonsi,Bucheon si;{"name":"Bucheon-si","lat":37.49889,"lon":126.78306,"country":"KR","timezone":"Asia/Seoul","population":850731, "capital":"false", "continent":"Asia"}
5020;Pohang;{"name":"Pohang","lat":36.03222,"lon":129.365,"country":"KR","timezone":"Asia/Seoul","population":500000, "capital":"false", "continent":"Asia"}
5021;Осан;{"name":"Осан","lat":37.15222,"lon":127.07056,"country":"KR","timezone":"Asia/Seoul","population":158978, "capital":"false", "continent":"Asia"}
5022;Асан;{"name":"Асан","lat":36.78361,"lon":127.00417,"country":"KR","timezone":"Asia/Seoul","population":97749, "capital":"false", "continent":"Asia"}
5023;Okcheon;{"name":"Okcheon","lat":36.3012,"lon":127.568,"country":"KR","timezone":"Asia/Seoul","population":56634, "capital":"false", "continent":"Asia"}
5024;Kosong;{"name":"Kosong","lat":38.37881,"lon":128.4676,"country":"KR","timezone":"Asia/Seoul","population":62446, "capital":"false", "continent":"Asia"}
5025;Намвон;{"name":"Намвон","lat":35.41,"lon":127.38583,"country":"KR","timezone":"Asia/Seoul","population":58057, "capital":"false", "continent":"Asia"}
5026;Мунгён;{"name":"Мунгён","lat":36.59458,"lon":128.19946,"country":"KR","timezone":"Asia/Seoul","population":81525, "capital":"false", "continent":"Asia"}
5027;Muan;{"name":"Muan","lat":34.99014,"lon":126.47899,"country":"KR","timezone":"Asia/Seoul","population":75718, "capital":"false", "continent":"Asia"}
